,ad_id,spend,date
873,658071,57.36,2021-08-21
874,669125,6.07,2021-06-29
875,212451,6.33,2021-06-30
876,883502,62.86,2021-08-06
877,918078,92.49,2021-06-06
878,844536,93.72,2021-07-14
879,114816,13.96,2021-06-24
880,220694,49.77,2021-07-30
881,585005,10.63,2021-08-02
882,594880,17.26,2021-07-16
883,496204,13.17,2021-07-25
884,818844,40.1,2021-08-10
885,409974,36.02,2021-06-11
886,763564,84.11,2021-07-11
887,211709,86.09,2021-06-30
888,397133,6.01,2021-07-10
889,816530,86.45,2021-07-08
890,165668,88.49,2021-08-15
891,802499,28.06,2021-06-19
892,119190,89.17,2021-07-25
893,684732,81.49,2021-06-25
894,312721,78.4,2021-06-11
895,882074,39.7,2021-06-01
896,806325,95.38,2021-06-20
897,855780,76.52,2021-07-13
898,361988,40.58,2021-08-06
899,522761,94.45,2021-06-01
900,218903,82.2,2021-07-31
901,182529,46.35,2021-07-10
902,837054,99.55,2021-06-30
903,117254,36.36,2021-07-04
904,916141,73.09,2021-08-03
905,712394,43.08,2021-06-10
906,189813,88.45,2021-08-18
907,680675,86.93,2021-07-23
908,973006,95.15,2021-07-28
909,942598,40.72,2021-06-02
910,873034,92.84,2021-07-02
911,825393,84.58,2021-08-02
912,488666,19.16,2021-06-29
913,400945,38.55,2021-08-26
914,411911,17.65,2021-07-13
915,415887,8.54,2021-06-24
916,649785,72.4,2021-06-20
917,957760,94.22,2021-08-01
918,415723,51.1,2021-08-08
919,443979,32.41,2021-08-15
920,781213,1.56,2021-08-22
921,286319,80.85,2021-07-15
922,741121,70.7,2021-06-11
923,310977,63.24,2021-08-15
924,975330,90.27,2021-08-16
925,463405,43.76,2021-06-18
926,573982,68.71,2021-08-29
927,980232,27.36,2021-06-15
928,442422,29.44,2021-07-04
929,738870,21.23,2021-06-08
930,980798,8.09,2021-07-14
931,731767,65.91,2021-07-10
932,990190,42.6,2021-07-01
933,260561,49.1,2021-06-01
934,988069,43.78,2021-06-21
935,613083,70.96,2021-07-05
936,120717,1.5,2021-06-11
937,226282,48.4,2021-07-15
938,302305,35.75,2021-08-10
939,856473,16.96,2021-07-19
940,869986,11.73,2021-07-21
941,299200,56.44,2021-06-17
942,164545,7.44,2021-06-25
943,357841,79.83,2021-07-08
944,105210,79.62,2021-06-24
945,306573,83.34,2021-06-29
946,440618,33.47,2021-07-01
947,105649,11.53,2021-08-04
948,524075,17.95,2021-06-19
949,976720,15.91,2021-06-30
950,942556,87.32,2021-07-01
951,159069,82.14,2021-08-03
952,316527,7.08,2021-07-05
953,254482,89.86,2021-08-18
954,167830,98.03,2021-08-05
955,143618,7.1,2021-06-29
956,342748,87.11,2021-08-07
957,283817,83.1,2021-06-02
958,564989,6.89,2021-08-18
959,591720,51.58,2021-07-13
960,253395,65.86,2021-07-04
961,390231,48.47,2021-07-20
962,156134,19.17,2021-07-04
963,160666,10.41,2021-06-14
964,140678,96.21,2021-08-23
965,580474,44.94,2021-06-25
966,856568,18.83,2021-08-13
967,347052,0.86,2021-08-16
968,824576,91.8,2021-07-18
969,512054,12.41,2021-06-06
970,990200,30.85,2021-07-10
971,726665,11.42,2021-08-20
972,472229,77.0,2021-08-30
973,291502,58.43,2021-07-12
974,950028,7.35,2021-06-11
975,199928,78.15,2021-06-04
976,140057,81.14,2021-08-06
977,301069,8.47,2021-08-06
978,737081,0.58,2021-07-13
979,470842,22.26,2021-06-30
980,700828,74.46,2021-08-28
981,345007,37.25,2021-06-29
982,251106,83.5,2021-06-17
983,267187,13.66,2021-06-11
984,985108,20.63,2021-08-11
985,504885,4.39,2021-06-13
986,231233,34.77,2021-07-24
987,844340,57.2,2021-08-16
988,245285,83.53,2021-07-23
989,172783,2.56,2021-07-25
990,802254,84.4,2021-06-23
991,935251,57.71,2021-07-18
992,689559,31.18,2021-07-03
993,744670,73.72,2021-07-05
994,239575,85.56,2021-06-30
995,741283,14.75,2021-06-27
996,198775,88.14,2021-07-10
997,396539,5.45,2021-07-12
998,805575,40.09,2021-08-18
999,317736,34.83,2021-06-22
1000,147471,34.24,2021-07-12
1001,357777,71.57,2021-08-28
1002,555874,40.14,2021-06-27
1003,950824,88.3,2021-06-27
1004,409767,92.53,2021-07-18
1005,540896,48.5,2021-06-16
1006,663379,92.67,2021-06-29
1007,505416,66.64,2021-06-09
1008,852328,42.1,2021-06-11
1009,440199,16.77,2021-06-24
1010,371063,59.86,2021-06-30
1011,579496,54.29,2021-06-09
1012,464247,4.02,2021-07-03
1013,958678,33.6,2021-07-10
1014,995898,16.02,2021-07-29
1015,708897,50.0,2021-08-18
1016,128754,6.64,2021-06-07
1017,374899,21.43,2021-08-16
1018,175638,0.33,2021-07-25
1019,481281,81.09,2021-08-24
1020,698266,1.37,2021-08-08
1021,927931,82.54,2021-07-06
1022,278189,36.18,2021-06-10
1023,730666,98.59,2021-06-02
1024,122212,49.27,2021-08-12
1025,714534,97.32,2021-08-07
1026,181786,30.03,2021-08-07
1027,670870,59.59,2021-08-09
1028,619077,22.24,2021-06-09
1029,269867,98.81,2021-07-27
1030,770574,19.2,2021-08-04
1031,232195,36.36,2021-07-09
1032,299002,84.73,2021-07-17
1033,686172,86.68,2021-07-19
1034,730470,25.91,2021-06-19
1035,570382,16.6,2021-06-09
1036,362014,19.98,2021-08-05
1037,597455,84.73,2021-08-06
1038,232886,74.01,2021-07-14
1039,556291,9.14,2021-06-24
1040,723230,11.73,2021-07-27
1041,859131,59.68,2021-07-23
1042,721288,53.69,2021-08-07
1043,281775,29.51,2021-06-22
1044,170840,96.03,2021-08-30
1045,826485,28.26,2021-08-01
1046,376210,32.81,2021-06-17
1047,470311,76.18,2021-07-10
1048,358393,16.9,2021-07-08
1049,761100,84.21,2021-08-28
1050,883455,79.37,2021-08-09
1051,609490,50.33,2021-08-19
1052,888091,16.89,2021-08-08
1053,979856,95.61,2021-07-05
1054,190188,11.75,2021-08-03
1055,598351,95.09,2021-08-07
1056,525286,38.42,2021-08-29
1057,575961,15.7,2021-07-27
1058,444923,57.31,2021-08-09
1059,112411,43.24,2021-07-07
1060,115138,27.5,2021-06-19
1061,754920,45.78,2021-06-16
1062,839102,95.29,2021-07-27
1063,734305,56.54,2021-08-04
1064,405335,79.13,2021-07-08
1065,312500,56.57,2021-08-03
1066,125356,60.25,2021-08-29
1067,220869,51.31,2021-07-22
1068,927689,96.75,2021-08-13
1069,223570,80.53,2021-06-17
1070,185793,8.89,2021-08-01
1071,673359,93.89,2021-07-11
1072,190519,21.77,2021-07-08
1073,473086,10.07,2021-06-17
1074,108585,99.89,2021-07-09
1075,268966,41.83,2021-07-14
1076,857726,55.2,2021-07-11
1077,702195,35.08,2021-06-28
1078,143345,45.76,2021-08-12
1079,976982,23.93,2021-07-01
1080,224399,89.57,2021-08-15
1081,824868,89.93,2021-07-25
1082,579285,54.47,2021-08-21
1083,593521,60.95,2021-06-09
1084,770856,27.59,2021-08-18
1085,208342,50.12,2021-07-15
1086,186266,26.07,2021-08-13
1087,293752,67.99,2021-08-17
1088,870261,55.54,2021-08-10
1089,453952,16.3,2021-07-11
1090,806011,42.21,2021-07-06
1091,118701,18.03,2021-07-11
1092,606681,19.98,2021-07-27
1093,264902,99.65,2021-06-13
1094,866142,92.38,2021-06-21
1095,364586,32.06,2021-08-23
1096,791050,62.91,2021-08-17
1097,520634,30.51,2021-08-27
1098,793300,52.18,2021-08-02
1099,434236,73.09,2021-06-13
1100,162112,26.41,2021-07-14
1101,552216,39.28,2021-07-29
1102,297997,93.09,2021-07-15
1103,269033,68.32,2021-06-12
1104,851390,33.48,2021-08-30
1105,589442,12.77,2021-08-21
1106,100332,10.62,2021-07-13
1107,910389,54.56,2021-07-17
1108,826026,55.44,2021-07-04
1109,506863,78.28,2021-07-15
1110,262159,56.08,2021-08-27
1111,855969,61.94,2021-08-06
1112,588803,17.22,2021-08-05
1113,833236,89.3,2021-08-07
1114,985425,72.88,2021-08-14
1115,650444,70.69,2021-08-18
1116,540026,72.21,2021-07-07
1117,822381,74.92,2021-06-09
1118,939079,76.01,2021-07-15
1119,443596,35.75,2021-06-26
1120,973689,69.79,2021-07-09
1121,643589,44.83,2021-06-04
1122,894819,96.12,2021-06-05
1123,398940,7.79,2021-08-05
1124,263810,87.23,2021-06-05
1125,135001,26.45,2021-07-06
1126,468170,90.79,2021-06-03
1127,993742,4.95,2021-08-30
1128,219226,33.15,2021-07-03
1129,210261,70.0,2021-07-20
1130,853311,59.08,2021-07-19
1131,233923,79.86,2021-07-06
1132,331803,55.17,2021-08-04
1133,253755,41.57,2021-07-19
1134,840111,88.17,2021-08-07
1135,826792,2.08,2021-06-11
1136,234857,12.88,2021-08-18
1137,838025,5.77,2021-08-12
1138,200531,5.54,2021-06-07
1139,833454,8.96,2021-08-27
1140,501239,66.53,2021-06-17
1141,107048,62.59,2021-08-04
1142,239773,28.37,2021-07-01
1143,686854,24.54,2021-07-14
1144,114010,74.15,2021-07-02
1145,568605,72.91,2021-07-19
1146,621575,68.0,2021-08-20
1147,992493,64.14,2021-08-27
1148,896453,28.13,2021-08-13
1149,285598,14.47,2021-06-29
1150,106156,51.68,2021-06-19
1151,842172,1.37,2021-07-13
1152,183059,85.68,2021-07-28
1153,630176,4.52,2021-08-23
1154,211449,66.43,2021-08-22
1155,756498,59.29,2021-07-08
1156,634665,77.99,2021-08-17
1157,580820,7.68,2021-08-12
1158,172139,12.26,2021-06-29
1159,747247,77.49,2021-07-24
1160,990753,31.55,2021-06-30
1161,659449,28.9,2021-07-08
1162,606496,8.53,2021-06-13
1163,267274,11.36,2021-08-03
1164,198829,51.19,2021-07-18
1165,749180,28.07,2021-08-30
1166,874485,88.09,2021-07-20
1167,928804,81.22,2021-08-19
1168,628050,7.95,2021-06-10
1169,757357,24.65,2021-06-23
1170,170976,2.51,2021-07-28
1171,859097,94.79,2021-07-27
1172,451065,50.33,2021-08-07
1173,595042,27.44,2021-07-12
1174,737618,1.17,2021-06-11
1175,323823,35.1,2021-06-14
1176,911420,63.51,2021-07-06
1177,946310,76.84,2021-06-22
1178,729891,41.87,2021-07-12
1179,433643,73.09,2021-07-23
1180,908863,82.29,2021-07-01
1181,700192,29.24,2021-08-03
1182,582333,10.29,2021-06-09
1183,482014,37.2,2021-07-04
1184,932763,32.21,2021-06-08
1185,296021,54.84,2021-08-02
1186,293776,26.43,2021-08-15
1187,884998,52.03,2021-06-15
1188,881609,7.57,2021-08-08
1189,128437,99.56,2021-06-15
1190,521128,77.09,2021-07-26
1191,489149,3.28,2021-07-07
1192,442160,12.35,2021-06-09
1193,347231,28.49,2021-06-20
1194,755513,87.9,2021-06-07
1195,330908,70.41,2021-06-29
1196,399491,72.23,2021-07-20
1197,930370,71.58,2021-06-29
1198,570200,52.77,2021-06-16
1199,377749,7.44,2021-07-12
1200,307944,43.84,2021-06-02
1201,791080,9.8,2021-07-30
1202,268449,14.68,2021-08-10
1203,450355,5.87,2021-06-15
1204,823986,10.54,2021-07-19
1205,675742,55.43,2021-07-14
1206,591457,14.73,2021-07-29
1207,330650,77.53,2021-07-15
1208,539993,16.84,2021-06-20
1209,742874,72.0,2021-08-12
1210,862397,88.27,2021-08-07
1211,113824,0.61,2021-06-18
1212,528570,14.85,2021-06-21
1213,175490,47.75,2021-06-27
1214,445058,22.48,2021-08-29
1215,698995,50.8,2021-08-12
1216,663453,11.59,2021-08-19
1217,169304,87.66,2021-08-09
1218,663342,85.41,2021-07-21
1219,947388,63.97,2021-07-09
1220,254649,33.49,2021-07-31
1221,691867,52.52,2021-07-01
1222,370043,55.14,2021-07-13
1223,825289,77.41,2021-06-17
1224,347811,78.06,2021-08-21
1225,478848,88.85,2021-08-21
1226,523535,49.39,2021-07-26
1227,347952,58.23,2021-08-27
1228,703834,46.04,2021-08-27
1229,861237,20.85,2021-08-26
1230,787049,27.68,2021-06-22
1231,742318,67.54,2021-06-17
1232,387588,73.33,2021-07-18
1233,104780,92.41,2021-07-29
1234,640468,3.86,2021-07-17
1235,286406,53.24,2021-06-20
1236,663263,46.89,2021-08-07
1237,881402,34.49,2021-07-04
1238,166785,64.22,2021-06-12
1239,292088,91.06,2021-08-15
1240,875649,73.77,2021-06-08
1241,633139,70.73,2021-07-17
1242,373665,99.88,2021-06-15
1243,425533,4.25,2021-06-09
1244,385841,94.15,2021-08-01
1245,870620,17.33,2021-06-23
1246,466076,32.79,2021-08-25
1247,822366,38.03,2021-07-02
1248,189065,56.86,2021-06-29
1249,727832,29.23,2021-07-13
1250,440087,26.89,2021-08-04
1251,244078,91.68,2021-06-30
1252,212597,68.89,2021-07-28
1253,554963,18.67,2021-08-26
1254,693061,63.9,2021-07-22
1255,711225,6.72,2021-07-19
1256,102710,92.22,2021-07-16
1257,648023,23.15,2021-06-14
1258,607635,50.24,2021-07-18
1259,144443,45.23,2021-08-09
1260,466596,17.33,2021-07-18
1261,721574,73.36,2021-07-29
1262,375492,15.4,2021-06-10
1263,998323,91.29,2021-08-17
1264,367352,4.7,2021-08-26
1265,616019,48.6,2021-06-16
1266,823676,33.78,2021-06-17
1267,335889,39.86,2021-08-04
1268,593776,10.59,2021-08-08
1269,639587,69.89,2021-08-13
1270,116930,47.01,2021-07-05
1271,750309,72.05,2021-08-08
1272,951853,2.72,2021-06-20
1273,982522,36.75,2021-06-18
1274,373549,64.73,2021-07-21
1275,701328,59.28,2021-07-09
1276,904284,49.91,2021-06-12
1277,779515,50.88,2021-08-30
1278,160634,39.15,2021-08-15
1279,552313,70.11,2021-07-22
1280,924752,44.65,2021-06-02
1281,646193,88.71,2021-07-25
1282,937498,81.43,2021-06-20
1283,113429,0.16,2021-07-07
1284,305131,65.57,2021-07-24
1285,665339,2.34,2021-06-25
1286,773898,94.26,2021-08-27
1287,818940,41.89,2021-08-03
1288,113095,71.36,2021-07-04
1289,558069,48.67,2021-06-26
1290,536443,87.51,2021-07-27
1291,348943,63.88,2021-08-04
1292,859207,71.03,2021-07-29
1293,187501,21.64,2021-07-06
1294,882862,76.64,2021-08-22
1295,554085,44.93,2021-08-25
1296,907178,56.27,2021-08-22
1297,488914,99.26,2021-06-14
1298,607291,50.15,2021-08-27
1299,788838,4.93,2021-07-30
1300,698656,89.19,2021-06-04
1301,391182,49.63,2021-06-23
1302,912706,76.81,2021-06-27
1303,527493,2.14,2021-06-07
1304,299037,62.92,2021-07-23
1305,197774,70.95,2021-06-27
1306,328722,78.32,2021-06-28
1307,261282,33.26,2021-08-16
1308,475501,95.13,2021-07-05
1309,404898,91.7,2021-08-02
1310,100291,0.81,2021-06-11
1311,627528,66.29,2021-06-18
1312,890461,74.03,2021-07-08
1313,971343,4.21,2021-06-14
1314,144651,59.73,2021-08-24
1315,636158,50.31,2021-08-28
1316,450513,98.19,2021-08-29
1317,902922,84.6,2021-06-04
1318,849424,93.96,2021-06-20
1319,851705,7.2,2021-06-18
1320,181126,89.14,2021-07-19
1321,846530,48.72,2021-06-14
1322,756746,45.25,2021-07-28
1323,813530,63.96,2021-07-29
1324,406081,89.16,2021-07-10
1325,266070,55.26,2021-08-03
1326,106923,29.82,2021-08-16
1327,110182,53.35,2021-08-08
1328,582364,18.24,2021-08-02
1329,308662,68.46,2021-07-26
1330,762570,88.01,2021-07-11
1331,295065,39.0,2021-06-19
1332,678034,15.67,2021-07-22
1333,600632,67.22,2021-08-04
1334,536030,96.34,2021-08-11
1335,376300,51.77,2021-06-03
1336,682446,28.32,2021-08-20
1337,564805,68.23,2021-07-19
1338,934224,5.04,2021-07-09
1339,917889,86.81,2021-08-22
1340,503689,45.35,2021-06-04
1341,959544,62.38,2021-07-31
1342,850759,80.51,2021-06-22
1343,732398,95.9,2021-08-18
1344,703162,44.42,2021-07-06
1345,399522,27.11,2021-07-05
1346,237347,83.59,2021-06-22
1347,459411,97.46,2021-07-30
1348,728644,12.55,2021-06-14
1349,176042,13.52,2021-08-02
1350,369508,19.48,2021-08-29
1351,752212,75.55,2021-07-15
1352,808695,25.58,2021-06-07
1353,300105,14.6,2021-06-10
1354,908349,2.65,2021-07-23
1355,917953,76.87,2021-06-23
1356,579012,47.65,2021-06-30
1357,653190,70.77,2021-08-03
1358,438836,11.93,2021-06-26
1359,426401,40.26,2021-08-14
1360,363170,84.77,2021-07-08
1361,371143,95.08,2021-08-13
1362,341549,88.26,2021-08-01
1363,619353,1.53,2021-06-01
1364,182200,70.9,2021-06-24
1365,490488,53.32,2021-08-19
1366,437899,14.07,2021-06-27
1367,975004,51.53,2021-06-29
1368,781600,40.11,2021-08-17
1369,770452,54.39,2021-07-14
1370,203563,63.99,2021-07-12
1371,717203,51.92,2021-06-24
1372,155605,4.25,2021-07-18
1373,571527,63.89,2021-08-13
1374,612002,52.72,2021-08-28
1375,549365,49.67,2021-08-23
1376,854464,43.31,2021-08-27
1377,746488,97.09,2021-08-02
1378,565145,96.7,2021-06-04
1379,761056,33.06,2021-07-27
1380,187661,83.63,2021-08-20
1381,300101,48.89,2021-06-15
1382,128720,90.16,2021-08-03
1383,947280,50.09,2021-07-19
1384,853818,87.81,2021-07-23
1385,581031,96.41,2021-08-13
1386,645092,44.02,2021-06-26
1387,142166,87.13,2021-08-25
1388,179129,89.22,2021-06-21
1389,529573,29.22,2021-08-06
1390,226876,5.4,2021-08-16
1391,631803,92.65,2021-06-04
1392,199709,69.27,2021-08-18
1393,542458,70.61,2021-07-02
1394,822160,39.6,2021-08-05
1395,855341,39.9,2021-08-03
1396,153434,30.04,2021-08-07
1397,351124,32.67,2021-08-14
1398,697983,55.31,2021-08-28
1399,952114,76.81,2021-08-24
1400,415672,12.35,2021-07-01
1401,494871,65.22,2021-07-14
1402,586183,58.43,2021-07-13
1403,994646,58.52,2021-06-11
1404,127182,21.53,2021-07-03
1405,487710,10.42,2021-07-18
1406,827736,0.06,2021-08-20
1407,736801,44.73,2021-08-21
1408,324716,69.9,2021-07-30
1409,870629,12.79,2021-08-30
1410,463128,69.49,2021-08-14
1411,684302,22.07,2021-08-11
1412,866397,74.32,2021-07-23
1413,884386,47.21,2021-08-10
1414,460858,34.12,2021-08-26
1415,136263,60.24,2021-08-05
1416,342138,1.92,2021-08-14
1417,853990,79.29,2021-08-15
1418,106614,45.08,2021-07-25
1419,103943,97.53,2021-06-06
1420,203529,3.21,2021-06-25
1421,533126,7.42,2021-07-15
1422,583046,51.25,2021-06-19
1423,203396,76.59,2021-06-12
1424,185231,26.61,2021-08-13
1425,323042,95.53,2021-06-12
1426,385351,24.19,2021-06-27
1427,455570,80.15,2021-08-06
1428,983974,32.08,2021-06-24
1429,302408,38.01,2021-08-29
1430,390558,29.58,2021-06-26
1431,417582,98.71,2021-07-23
1432,715034,44.76,2021-06-25
1433,416573,46.08,2021-07-14
1434,140676,31.65,2021-08-14
1435,143778,2.82,2021-08-30
1436,916818,8.87,2021-06-08
1437,952572,17.78,2021-08-27
1438,206628,95.17,2021-07-09
1439,847754,61.93,2021-06-28
1440,656668,42.44,2021-06-05
1441,618151,13.22,2021-07-15
1442,244283,63.12,2021-08-03
1443,599307,56.5,2021-07-11
1444,836277,0.09,2021-07-10
1445,299095,13.17,2021-07-23
1446,715853,52.16,2021-08-03
1447,510516,73.27,2021-06-22
1448,449001,25.33,2021-07-05
1449,966066,86.8,2021-08-16
1450,178865,8.83,2021-06-17
1451,951377,99.59,2021-06-20
1452,600921,66.2,2021-06-19
1453,393276,66.9,2021-07-21
1454,805313,69.57,2021-07-24
1455,941984,33.54,2021-06-22
1456,415729,79.67,2021-07-21
1457,819371,3.77,2021-06-18
1458,735004,14.48,2021-07-14
1459,823503,75.32,2021-07-20
1460,378662,56.28,2021-07-11
1461,334774,96.07,2021-06-12
1462,320455,29.75,2021-08-03
1463,565729,70.56,2021-08-10
1464,438658,60.93,2021-07-27
1465,121194,10.26,2021-07-27
1466,883797,13.52,2021-06-12
1467,134736,15.15,2021-06-26
1468,585087,81.47,2021-06-17
1469,791699,60.19,2021-06-10
1470,552393,76.1,2021-06-21
1471,535998,80.39,2021-07-28
1472,499207,11.39,2021-07-07
1473,661160,87.85,2021-08-15
1474,314360,21.38,2021-08-21
1475,119917,62.12,2021-06-04
1476,787069,24.75,2021-08-21
1477,188010,71.89,2021-08-01
1478,712123,8.61,2021-06-26
1479,163894,87.96,2021-08-04
1480,803243,49.09,2021-06-04
1481,632177,26.24,2021-06-17
1482,386964,77.6,2021-08-21
1483,119164,83.62,2021-06-25
1484,327867,95.56,2021-06-25
1485,929669,15.14,2021-06-15
1486,844621,7.34,2021-06-07
1487,982844,11.83,2021-06-26
1488,349027,41.38,2021-07-06
1489,633334,87.59,2021-06-02
1490,225178,13.62,2021-06-05
1491,180436,40.54,2021-06-17
1492,491597,82.32,2021-07-24
1493,832072,18.34,2021-06-08
1494,896069,6.0,2021-06-01
1495,583146,86.48,2021-08-01
1496,553923,66.42,2021-08-06
1497,872553,23.66,2021-08-20
1498,547605,1.32,2021-08-16
1499,793678,33.48,2021-08-12
1500,847024,57.73,2021-06-28
1501,620801,97.68,2021-06-19
1502,619651,30.6,2021-06-03
1503,718626,93.36,2021-08-06
1504,623400,60.54,2021-06-24
1505,202474,31.46,2021-06-01
1506,742807,16.84,2021-06-21
1507,776458,38.45,2021-08-12
1508,423461,3.23,2021-06-04
1509,309585,1.95,2021-08-24
1510,529967,3.73,2021-07-09
1511,231427,61.41,2021-07-07
1512,847781,19.76,2021-06-10
1513,548423,53.47,2021-07-06
1514,525195,48.38,2021-06-17
1515,221166,60.09,2021-08-08
1516,513734,27.59,2021-07-09
1517,696914,63.89,2021-07-20
1518,348522,43.13,2021-07-13
1519,580182,32.33,2021-07-13
1520,779878,44.93,2021-06-22
1521,238599,88.62,2021-06-22
1522,342374,70.1,2021-08-15
1523,338284,79.96,2021-06-20
1524,699829,55.58,2021-08-08
1525,564337,10.8,2021-06-12
1526,858112,7.95,2021-06-29
1527,137336,95.9,2021-06-26
1528,762173,92.46,2021-06-05
1529,166318,7.96,2021-06-25
1530,400908,85.54,2021-08-06
1531,232432,37.29,2021-07-27
1532,194134,26.9,2021-07-10
1533,955076,81.01,2021-08-24
1534,525689,8.17,2021-06-03
1535,789903,4.71,2021-06-15
1536,493776,92.6,2021-06-21
1537,979735,63.87,2021-06-19
1538,953943,89.45,2021-08-09
1539,247402,98.69,2021-07-19
1540,356512,82.75,2021-08-04
1541,630618,44.02,2021-08-26
1542,712492,97.86,2021-07-11
1543,257246,52.61,2021-08-19
1544,588440,70.26,2021-06-23
1545,800963,38.36,2021-06-04
1546,212208,63.09,2021-07-22
